"","SRR3396381","SRR3396382","SRR3396384","SRR3396385","SRR3396386","SRR3396387"
"YIL151C",719.578442511523,706.338047488528,725.935598619024,605.83017632733,743.541893763931,669.961191331605
"YIL059C",20.5920698969911,31.2806849602062,41.8078093445511,17.367812812082,22.7800825295322,17.5280544243734
"YIR030C",90.3763067701277,99.8963810019489,132.074670429377,106.250148968031,84.7419070098598,102.246984142178
"YIL083C",488.489658111956,502.50906807041,526.398326747302,480.168942451678,486.582562830808,435.280018205272
"YIL019W",131.56044656411,89.8058374663985,158.679640012273,293.209545709854,351.724474255977,198.651283476232
"YIL020C-A",32.0321087286529,18.1629783639907,30.4056795233099,38.822169815242,32.8033188425264,23.3707392324979
"YIL099W",403.833370757659,402.612687068461,411.426851049787,230.889746795913,194.997506452796,204.493968284356
"YIL093C",546.833856153431,583.233416354813,557.754183755716,589.483999563017,588.637332563112,551.159933566408
"YIR024C",217.360737801573,163.466805275916,189.085319535583,202.283937458366,228.712028596503,233.707392324979
"YIL135C",1044.47554533072,1046.38936463658,998.636536843709,903.126266228262,774.522806004095,873.481378814607
"YIL020C",273.416928076715,282.535218995411,286.003423016134,285.036457327698,272.449787053205,294.081802008931
"YIL023C",566.281922167256,588.278688122588,549.202586389785,623.197989139412,596.838162273744,590.111165620571
"YIL177W-A",0,0,0,0,0,0
"YIL037C",117.832399966116,100.905435355504,111.170765757102,108.29342106357,121.190039057111,136.329312189571
"YIL142W",1351.06858601925,1236.09158310492,1374.90682094467,1670.37493810318,1668.41324446294,1660.2962663087
"YIR041W",3.43201164949852,12.1086522426605,8.55159736593091,5.10818023884764,2.73360990354386,5.84268480812446
"YIL034C",1608.46945973164,1611.4598026274,1606.75012730991,1354.68939934239,1373.1833748802,1507.41268049611
"YIL073C",260.832885361887,337.024154087383,306.907327688409,247.235923560226,268.80497384848,256.104350756122
"YIL091C",367.225246496342,285.562382056076,401.925076198753,619.111444948334,656.977580151709,541.422125552867
"YIL078W",4887.18458888589,4434.7938838744,4698.62766383648,4792.49470008685,5148.29865167428,4849.4283907433
"YIL052C",6996.72774944432,6179.44886117106,6520.11790277976,7582.58274654543,7731.56001052323,7017.06445455748
"YIR017C",6.86402329899704,6.05432612133024,2.8505324553103,2.04327209553905,5.46721980708773,2.92134240406223
"YIL125W",1653.08561117512,1685.12077043692,1434.76800250619,1441.5284634028,1505.30785355149,1544.41635094757
"YIL154C",795.08269880049,880.904450653549,761.092165567851,696.755784578818,606.861398586738,736.178285823682
"PWR1",0,0,0,0,0,0
"YIL138C",1153.1559142315,1421.75758415905,1159.21653182619,1970.73593614742,1317.59997350814,1176.32720803573
"YIL130W",883.170997804286,881.913505007105,918.821628095021,883.715181320641,852.886289905686,832.582585157736
"YIL071W-A",24.0240815464896,28.2535218995411,28.505324553103,21.4543570031601,20.0464726259883,27.2658624379142
"YIL043C",2212.50351004338,2272.39040420595,2141.70005142314,2332.39509705783,2262.51779683314,2231.90559670354
"YIR013C",14.8720504811603,9.08148918199536,6.65124239572404,13.2812686210039,9.11203301181288,11.6853696162489
"YIL055C",656.658228937383,586.260579415478,557.754183755716,452.584769161901,434.643974663474,445.991607020167
"YIL014C-A",401.545362991327,566.079492344377,456.085192849648,815.265566120083,499.339409047346,482.995277471622
"YIL049W",280.280951375712,267.399403692085,265.099518343858,263.582100324538,268.80497384848,233.707392324979
"YIL162W",573.145945466253,474.255546170869,497.893002194199,660.998522906884,693.42571219896,665.092287324835
"YIL104C",231.088784399567,209.883305539448,244.195613671583,261.538828228999,296.141072883919,229.812269119562
"YIL077C",642.930182339389,654.876275457221,681.277256819162,426.022231919893,504.806628854434,547.264810360991
"YIR032C",788.218675501493,1072.62477782901,1283.68978237474,312.620630617475,252.403314427217,288.239117200807
"YIL007C",330.617122235024,367.295784694034,387.672413922201,260.517192181229,246.024891318948,274.60618598185
"YIL021W",547.977860036597,604.423557779469,662.273707117094,666.106703145732,645.131937236352,646.590452099107
"YIR020C",0,0,0,0,0,0
"YIL038C",1030.74749873272,974.746505534168,1080.3518005626,984.857150049824,1049.70620296084,1048.76192305834
"YIR011C",638.354166806725,695.238449599422,689.828854185093,909.256082514879,684.313679187147,696.253272968165
"YIL046W",743.602524058013,730.555351973849,777.245182814609,754.989039301681,719.850607933217,627.114836072026
"YIL157C",507.937724125781,605.432612133024,565.355603636543,560.87819022547,437.377584567018,460.598319040478
"YIL171W-A",0,0,0,0,0,0
"YIL121W",777.922640552998,804.216319783366,706.932048916955,570.072914655396,539.432354299322,610.560562449006
"YIL170W",73.2162485226351,68.6156960417427,63.6618915019301,55.1683465795545,66.517840986234,69.1384368961395
"YIR038C",1776.63803055707,2092.77872927315,2006.77484853845,1853.24779065392,1612.82984309088,1671.98163592495
"YIR027C",221.936753334238,169.521131397247,241.345081216272,75.601067534945,94.7651433228539,78.8762449096802
"YIL088C",1093.66771230686,1257.28172452958,1134.5119172135,1261.72051899537,1173.6298519215,1287.33821939009
"YIR028W",104.104353368122,83.7515113450683,103.569345876274,68.4496152005583,70.1626541909592,73.0335601015558
"YIL001W",264.264897011386,294.643871238072,266.999873314065,253.365739846843,287.029039872106,274.60618598185
"tK(CUU)I",0,3.02716306066512,1.90035497020687,1.02163604776953,0.911203301181288,0.973780801354077
"YIL173W",21.7360737801573,21.1901414246558,18.0533722169652,23.4976290986991,19.135269324807,17.5280544243734
"tE(UUC)I",2.28800776633235,1.00905435355504,0,2.04327209553905,0.911203301181288,0
"YIL177C",1.14400388316617,0,2.8505324553103,0,0,0.973780801354077
"YIL054W",3.43201164949852,2.01810870711008,2.8505324553103,8.17308838215622,6.37842310826902,1.94756160270815
"YIL148W",9381.97584584579,7628.4509128761,9147.35864909076,8793.22146315232,9150.30355046249,9127.24745109177
"YIR017W-A",5.72001941583087,6.05432612133024,8.55159736593091,1.02163604776953,0,1.94756160270815
"YIL145C",387.817316393333,353.169023744264,408.576318594477,680.409607814505,709.827371620223,724.492916207433
"YIR006C",1992.85476447547,1880.87731502659,1742.6255076797,1540.62716003645,1743.1319151598,1814.15363292265
"YIL013C",369.513254262674,287.580490763186,266.049695828961,260.517192181229,290.673853076831,264.868377968309
"YIL114C",535.393817321769,528.744481262841,508.344954530337,448.498224970822,403.663062423311,417.751963780899
"YIR035C",668.098267769045,711.383319256303,744.939148321092,644.652346142572,574.058079744211,539.474563950159
"YIR007W",433.57747171998,470.219328756648,461.786257760269,363.702433005952,382.705386496141,447.939168622875
"YIL113W",361.505227080511,330.969827966053,327.811232360685,197.175757219519,202.287132862246,236.628734729041
"YIL036W",1196.62806179182,1141.24047387075,998.636536843709,610.938356566177,677.024052777697,767.339271467013
"YIR010W",520.521766840609,555.988948808827,549.202586389785,433.17368425428,531.231524588691,617.377028058485
"YIL033C",2249.1116343047,2227.99201264953,2166.40466603583,1938.04358261879,1876.16759713227,2140.37020137626
"YIR009W",151.008512577935,126.13179419438,153.928752586756,152.22377111766,172.217423923263,162.621393826131
"YIL041W",1575.29334711982,1603.38736779896,1693.21627845432,1413.94429011303,1523.53191957511,1755.7267848414
"YIL087C",371.801262029006,430.866208968002,409.52649607958,379.026973722495,366.303727074878,351.534869288822
"ICR1",107.53636501762,136.22233772993,128.273960488964,107.2717850158,123.923648960655,128.539065778738
"YIR036C",398.113351341828,426.829991553782,397.174188773235,398.438058630116,417.33111194103,394.381224548401
"YIL122W",207.064702853077,188.693164114792,174.832657259032,190.024304885132,195.908709753977,174.30676344238
"tI(AAU)I2",0,1.00905435355504,0,0,0.911203301181288,1.94756160270815
"YIL021C-A",0,0,0,0,0,0
"YIL090W",660.090240586882,638.73140580034,674.626014423438,651.803798476958,720.761811234399,632.95752088015
"YIL012W",25.1680854296558,26.235413192431,16.1530172467584,4.08654419107811,11.8456429153567,8.76402721218669
"YIL024C",183.040621306588,187.684109761237,212.839756663169,145.072318783273,140.325308381918,137.303092990925
"YIL111W",2762.76937784631,3274.3813772861,2872.38653746768,1906.37286513794,1522.62071627393,1699.24749836286
"YIL095W",535.393817321769,574.151927172818,549.202586389785,438.281864493127,461.980073698913,485.916619875684
"YIL029W-A",0,0,0.950177485103434,0,0,0
"YIL089W",162.448551409597,166.493968336582,175.782834744135,207.392117697214,174.039830525626,156.778709018006
"YIL166C",196.768667904582,182.638837993462,165.330882407998,146.093954831042,167.661407417357,177.228105846442
"YIL060W",11.4400388316617,6.05432612133024,5.7010649106206,4.08654419107811,6.37842310826902,2.92134240406223
"tI(AAU)I1",0,0,0,0,1.82240660236258,0.973780801354077
"YIL009C-A",443.873506668475,414.721339311121,404.775608654063,327.945171334018,318.921155413451,316.478760440075
"YIL061C",201.344683437246,170.530185750802,205.238336782342,205.348845601675,167.661407417357,159.700051422069
"YIR040C",16.0160543643264,13.1177065962155,8.55159736593091,2.04327209553905,3.64481320472515,3.89512320541631
"YIL102C",10.2960349484956,11.0995978891054,13.3024847914481,12.2596325732343,10.9344396141755,9.73780801354077
"YIL069C",5361.94620039985,4367.18724218621,5217.42457070296,5824.34710833407,6244.47622299537,5606.05607339542
"YIR016W",1045.61954921388,1478.26462795813,1101.25570523488,913.342626705957,697.070525403685,808.238065123884
"YIR021W",168.168570825427,132.18612031571,135.875380369791,154.267043213199,121.190039057111,158.726270620715
"YIL172C",0,0,0,0,0,0
"YIL072W",131.56044656411,130.1680116086,120.672540608136,100.120332681414,109.344396141755,121.72260016926
"YIL058W",52.624178625644,50.452717677752,58.9110040764129,37.8005337674725,46.4713683602457,43.8201360609335
"YIL047C",882.02699392112,770.91752611605,895.067190967435,1346.51631096024,1441.5236224688,1197.75038566551
"YIL015W",989.56335893874,863.750526643114,954.928372528951,1588.64405428161,1565.44727142945,1396.40166914175
"YIR005W",335.193137767689,568.097601051487,444.683063028407,461.779493591826,361.747710568971,275.579966783204
"YIL116W",4801.38429764843,4296.55343743736,4164.62791720835,2223.08003994649,2270.71862654377,2516.24959069894
"YIL003W",299.729017389537,277.489947227636,303.106617747995,279.92827708885,292.496259679193,259.025693160185
"YIL082W-A",402.689366874493,384.44970870447,380.070994041374,288.101365471007,315.276342208726,331.085472460386
"YCR031C",14226.8322910545,12269.0918848757,13526.7266779325,14482.7126131808,15537.8386917433,14481.0942969365
"YCL011C",2255.97565760369,2307.70730658038,2270.92418939721,2237.38294461526,2214.22402187053,2150.1080093898
"YCL040W",19592.2105031039,21848.0448631737,18007.7636976803,10717.9837771501,9275.13840272433,12230.6868650072
"YCR052W",886.603009453784,819.352135086692,916.921273124814,860.217552221942,909.380894578925,915.353953272832
"YCR100C",149.864508694769,152.367207386811,139.676090310205,81.7308838215622,79.2746872027721,93.4829569299914
"YCR107W",181.896617423422,181.629783639907,121.62271809324,129.74777806673,152.170951297275,107.115888148948
"YCL002C",326.041106702359,340.051317148048,330.661764815995,464.844401735135,383.616589797322,379.77451252809
"YCL024W",431.289463953647,325.924556198278,355.366379428684,351.442800432717,428.265551555205,372.958046918612
"YCR060W",207.064702853077,202.819925064563,203.337981812135,304.447542235319,300.697089389825,276.553747584558
"YCR071C",318.033079520196,290.607653823851,354.416201943581,351.442800432717,333.500408232351,391.459882144339
"YCR007C",129.272438797778,159.430587861696,134.925202884688,97.0554245381051,147.614934791369,118.801257765197
"YCL012C",153.296520344267,174.566403165022,196.686739416411,162.440131595355,178.595847031532,143.145777799049
"YCR081C-A",0,0,0,0,0,0
"YCR036W",838.554846360805,958.601635877288,871.312753839849,852.044463839786,751.742723474563,834.530146760444
"YCR063W",21.7360737801573,28.2535218995411,22.8042596424824,25.5409011942382,45.5601650590644,29.2134240406223
"YCL042W",11.4400388316617,5.0452717677752,5.7010649106206,14.3029046687734,11.8456429153567,14.6067120203112
"YCR097W-A",9.15203106532939,7.06338047488528,8.55159736593091,4.08654419107811,5.46721980708773,2.92134240406223
"YCR025C",88.0882990037953,87.7877287592884,77.9145537784816,42.9087140063201,41.004148553158,41.8725744582253
"tK(CUU)C",0,0,0,0,0,0
"YCR069W",1744.60592182841,1953.52922848256,1719.82124803722,1604.99023104593,1478.88295781723,1647.6371158911
"YCR041W",3.43201164949852,6.05432612133024,6.65124239572404,3.06490814330858,10.0232363129942,2.92134240406223
"YCR102W-A",2.28800776633235,3.02716306066512,1.90035497020687,0,0,0.973780801354077
"YCR020C-A",215.072730035241,273.453729813416,263.199163373651,398.438058630116,337.145221437077,227.864707516854
"YCL075W",0,0,0,0,0,0
"YCR092C",441.585498902143,425.820937200227,439.93217560289,467.909309878443,479.292936421357,453.781853431
"YCR005C",245.960834880727,315.834012662727,262.248985888548,302.40427013978,268.80497384848,303.819610022472
"YCR038W-A",0,0,0,0,0,0
"YCL034W",1391.10872193007,1512.572475979,1429.06693759556,1190.2059956515,1196.40993445103,1278.5741921779
"YCL026C-B",16.0160543643264,16.1448696568806,16.1530172467584,39.8438058630116,24.6024891318948,39.9250128555172
"YCR020W-B",328.329114468692,466.183111342428,490.291582313372,657.933614763576,440.111194470562,420.673306184961
"YCR094W",530.817801789104,539.844079151946,556.804006270612,561.89982627324,595.015755671381,586.216042415154
"YCL028W",1608.46945973164,1447.99299735148,1590.59711006315,1398.61974939648,1408.72030362627,1450.93339401757
"YCL029C",320.321087286528,349.132806330044,360.117266854201,381.070245818034,387.261403002047,332.05925326174
"YCL074W",0,0,0,1.02163604776953,0,0
"tQ(UUG)C",0,1.00905435355504,0,0,0,0
"YCR086W",152.152516461101,145.303826911926,150.128042646343,220.673386318218,202.287132862246,252.209227550706
"YCR006C",75.5042562889674,57.5160981526373,83.6156186891022,73.557795439406,79.2746872027721,65.2433136907232
"YCR083W",251.680854296558,348.123751976489,305.006972718202,290.144637566546,261.51534743903,239.550077133103
"YCL039W",934.651172546764,959.610690230843,918.821628095021,668.149975241271,642.398327332808,743.968532234515
"YCL037C",37.7521281444837,15.1358153033256,18.0533722169652,19.411084907621,56.4946046732399,32.1347664446845
"tE(UUC)C",1.14400388316617,5.0452717677752,2.8505324553103,6.12981628661716,1.82240660236258,0
"YCL004W",219.648745567905,219.973849074999,232.793483850341,226.803202604835,236.001655005954,189.887256264045
"YCL076W",0,0,0,0,0,0
"YCR011C",1990.56675670914,2071.5885878485,1958.31579679818,1870.615603466,1806.91614624249,1679.77188233578
"YCL054W-A",264.264897011386,344.087534562268,320.209812479857,717.188505534208,580.43650285248,333.033034063094
"YCR020C",177.320601890757,166.493968336582,153.928752586756,102.163604776953,102.054769732304,111.011011354365
"YCL065W",0,0,0,0,0,0
"YCL057W",1805.23812763622,1979.76464167499,1803.43686672632,1750.0625498292,1682.08129398066,1970.93234194065
"YCL069W",0,0,0.950177485103434,0,0,0
"YCR045W-A",0,0,0,0,0,0
"YCL048W",12.5840427148279,6.05432612133024,9.50177485103434,14.3029046687734,11.8456429153567,9.73780801354077
"YCR002C",1081.08366959203,1029.23544062614,1076.55109062219,1057.39330944146,1016.90288411832,1136.40219518021
"YCR035C",679.538306600707,760.8269825805,785.79678018054,731.491410202981,728.051437643849,660.223383318064
"YCR066W",178.464605773923,184.656946700572,166.281059893101,191.045940932902,194.997506452796,185.018352257275
"YCR032W",359.217219314178,343.078480208713,281.252535590616,391.286606295729,373.593353484328,332.05925326174
"YCL059C",307.737044571701,224.010066489219,335.412652241512,553.726737891084,640.575920730445,493.706866286517
"YCR079W",507.937724125781,501.500013716855,489.341404828268,482.212214547217,402.751859122129,425.542210191732
"YCR021C",160.160543643264,151.358153033256,160.57999498248,219.651750270448,226.889621994141,205.46774908571
"YCL026C-A",12.5840427148279,6.05432612133024,14.2526622765515,11.2379965254648,13.6680495177193,4.86890400677039
"YCL046W",1.14400388316617,2.01810870711008,1.90035497020687,1.02163604776953,0.911203301181288,0
"YCR104W",16.0160543643264,19.1720327175458,9.50177485103434,8.17308838215622,4.55601650590644,2.92134240406223
"YCL001W",726.44246581052,802.198211076256,860.860801503711,1024.70095591284,910.292097880107,936.777130902622
"YCR054C",197.912671787748,165.484913983026,183.384254624963,218.630114222679,221.422402187053,196.703721873524
"YCR046C",852.282892958799,858.705254875339,826.654412039988,928.6671674225,810.059734750165,816.028311534717
"YCR064C",6.86402329899704,7.06338047488528,10.4519523361378,8.17308838215622,8.20082971063159,10.7115888148948
"YCL001W-B",44.6161514434808,49.4436633241969,57.9608265913095,34.7356256241639,42.8265551555205,28.2396432392682
"YCR017C",1778.9260383234,1741.627814236,1690.36574599901,1698.98074744072,1690.28212369129,1767.41215445765
"YCR097W",726.44246581052,1060.51612558635,737.337728440265,1563.10315308738,887.512015350574,711.83376578983
"YCL041C",26.312089312822,18.1629783639907,23.7544371275858,10.2163604776953,13.6680495177193,12.659150417603
"YCR043C",440.441495018977,405.639850129126,458.935725304959,403.546238868963,502.984222252071,467.414784649957
"YCR095W-A",49.1921669761454,57.5160981526373,38.9572768892408,33.7139895763944,54.6721980708773,37.977451252809
"YCL009C",4284.29454245732,3869.72344588358,3994.54614737484,1760.2789103069,1831.51863537439,2336.10014244843
"tP(AGG)C",2.28800776633235,2.01810870711008,0,0,0.911203301181288,2.92134240406223
"YCR014C",283.712963025211,296.661979945182,279.35218062041,342.248076002792,308.897919100457,260.973254762893
"YCL036W",128.128434914611,94.8511092341737,171.031947318618,415.805871442198,345.346051147708,200.59884507894
"YCR051W",697.842368731366,604.423557779469,711.682936342472,827.525198693317,907.558487976563,757.601463453472
"YCL045C",1590.16539760098,1666.95779207293,1636.20562934811,1675.48311834202,1600.98420017552,1626.21393826131
"YCL005W",496.497685294119,465.174056988873,549.202586389785,430.108776110971,475.648123216632,445.991607020167
"snR43",30.8881048454867,41.3712284957566,39.9074543743442,83.7741559171012,74.7186706968656,65.2433136907232
"YCR088W",2206.78349062755,2368.25056779368,2255.72134963555,1793.99289988329,1872.52278392755,2042.0183404395
"YCR037C",1051.33956862971,1076.66099524323,1099.35535026467,943.991708139043,984.099565275791,921.196638080957
"YCR077C",1463.18096656954,1431.8481276946,1458.52243963377,1562.08151703961,1523.53191957511,1659.32248550735
"YCR009C",1981.41472564381,2069.57047914139,1924.10940733445,1819.53380107753,1730.37506894327,1833.62924894973
"YCR098C",86.9442951206292,68.6156960417427,72.213488867861,73.557795439406,70.1626541909592,66.2170944920772
"YCR047W-A",0,0,0,0,0,0
"YCR073W-A",547.977860036597,516.63582902018,485.540694887855,447.476588923053,472.914513313088,506.36601670412
"YCR039C",10.2960349484956,18.1629783639907,17.1031947318618,16.3461767643124,11.8456429153567,11.6853696162489
"YCL032W",377.521281444837,359.223349865594,371.519396675443,380.048609770264,359.014100665427,400.223909356526
"YCR049C",2.28800776633235,1.00905435355504,1.90035497020687,1.02163604776953,3.64481320472515,2.92134240406223
"YCR076C",512.513739658446,604.423557779469,569.156313576957,765.205399779376,574.058079744211,520.972728724431
"YCL057C-A",941.515195845761,945.483929281072,914.070740669503,954.208068616738,903.002471470656,990.335074977096
"YCR053W",6223.38112442398,5803.07158729503,5644.0542615144,3561.42326252457,3772.38166689053,3772.42682444569
"YCL008C",566.281922167256,539.844079151946,557.754183755716,333.053351572866,337.145221437077,370.036704514549
"YCR072C",257.400873712389,175.575457518577,280.302358105513,501.623299454838,462.891277000094,323.295226049554
"YCR057C",435.865479486312,308.770632187842,484.590517402751,857.152644078633,944.006620023814,649.511794503169
"YCL044C",323.753098936027,290.607653823851,337.313007211719,307.512450378628,310.720325702819,339.849499672573
"YCL033C",335.193137767689,441.965806857107,402.875253683856,609.916720518408,471.092106710726,441.122703013397
"YCL030C",27310.8047028261,23718.8316346648,24889.8992222845,6333.1218601233,6975.26127054276,8198.26056659997
"YCL068C",0,2.01810870711008,0,1.02163604776953,0,0
"YCL035C",2331.47991389266,2378.34111132923,2316.53270868217,2122.95970726508,2062.96427387444,2265.01414394958
"YCR008W",774.490628903499,683.129797356762,698.380451551024,824.460290550008,869.287949326949,799.474037911697
"tS(CGA)C",4.57601553266469,4.03621741422016,3.80070994041374,1.02163604776953,4.55601650590644,0.973780801354077
"YCR091W",380.953293094336,425.820937200227,359.167089369098,280.94991313662,297.0522761851,380.748293329444
"YCR108C",0,0,0,0,0,0
"YCR042C",839.698850243971,735.600623741624,705.031693946748,741.707770680677,729.873844246212,751.758778645348
"snR65",17.1600582474926,24.2173044853209,32.3060344935168,12.2596325732343,13.6680495177193,15.5804928216652
"YCL055W",415.273409589321,461.137839574653,396.224011288132,585.397455371939,457.424057193007,430.411114198502
"YCR003W",486.201650345624,623.595590497014,496.942824709096,1021.63604776953,596.838162273744,561.871522381302
"YCR022C",9.15203106532939,24.2173044853209,24.7046146126893,15.3245407165429,10.0232363129942,12.659150417603
"YCR089W",497.641689177285,416.739448018231,434.231110692269,379.026973722495,413.686298736305,412.883059774129
"tG(GCC)C",0,0,0,1.02163604776953,0.911203301181288,0
"YCL016C",267.696908660885,244.19115356032,254.64756600772,240.084471225839,276.09460025793,253.18300835206
"YCL031C",732.162485226351,750.736439044949,762.992520538058,915.385898801496,841.95185029151,820.897215541487
"YCL048W-A",108.680368900786,143.285718204816,186.234787080273,269.711916611155,172.217423923263,94.4567377313455
"YCR018C",173.888590241258,168.512077043692,205.238336782342,193.089213028441,185.885473440983,200.59884507894
"YCL022C",0,0,0,0,0,0
"YCR087C-A",0,0,0,0,0,0
"tT(AGU)C",0,0,0,1.02163604776953,0,0
"YCL023C",0,0,0.950177485103434,1.02163604776953,0,0
"YCL010C",562.849910517757,533.789753030616,571.056668547164,490.385302929373,565.85725003358,558.95017997724
"YCR001W",21.7360737801573,21.1901414246558,19.9537271871721,33.7139895763944,28.2473023366199,21.4231776297897
"tM(CAU)C",0,0,0,0,0,0
"YCL018W",608.610065844404,537.825970444836,570.10649106206,794.832845164692,788.190855521814,774.155737076491
"YCR073C",316.88907563703,243.182099206765,265.099518343858,272.776824754464,333.500408232351,271.684843577787
"YCR048W",678.394302717541,740.645895509399,756.341278142333,620.133080996103,631.463887718633,625.167274469317
"YCL005W-A",165.880563059095,168.512077043692,192.886029475997,146.093954831042,142.147714984281,143.145777799049
"YCR033W",996.427382237737,866.777689703779,818.102814674057,861.239188269711,963.141889348621,964.042993340536
"YCL007C",2.28800776633235,1.00905435355504,0.950177485103434,0,2.73360990354386,2.92134240406223
"YCR019W",297.441009623205,266.39034933853,308.807682658616,280.94991313662,311.631529004,333.033034063094
"YCR102C",36.6081242613175,35.3169023744264,36.1067444339305,40.8654419107811,31.8921155413451,33.1085472460386
"YCR075W-A",196.768667904582,227.037229549884,228.992773909928,250.300831703534,220.511198885872,231.75983072227
"YCL058W-A",0,0,0,0,0,0
"YCL047C",266.552904777718,290.607653823851,317.359280024547,392.308242343498,368.12613367724,361.272677302363
"YCR106W",196.768667904582,210.892359893003,190.98567450579,175.721400216359,186.796676742164,177.228105846442
"YCR040W",0,0,0,0,0,0
"YCR061W",693.266353198701,578.188144587038,536.85027908344,420.914051681045,483.848952927264,466.441003848603
"YCR045C",249.392846530226,233.091555671214,231.843306365238,254.387375894612,300.697089389825,263.894597166955
"YCR085W",25.1680854296558,10.0905435355504,18.0533722169652,17.367812812082,12.756846216538,13.6329312189571
"YCR024C-B",3274.13911362159,2788.01717887257,2732.71044715748,3696.27922083015,3431.59163224873,3507.55844647739
"YCR101C",88.0882990037953,85.7696200521784,74.1138438380679,35.7572616719335,61.9618244803276,54.5317248758283
"YCL049C",573.145945466253,594.333014243918,574.857378487578,565.986370464318,537.60994769696,539.474563950159
"YCR015C",122.408415498781,180.620729286352,172.932302288825,268.690280563386,219.59999558469,229.812269119562
"snR33",295.153001856873,247.218316620985,262.248985888548,253.365739846843,192.263896549252,155.804928216652
"YCR038C",149.864508694769,135.213283376375,123.523073063446,161.418495547585,157.638171104363,180.149448250504
"YCL063W",322.609095052861,307.761577834287,362.017621824408,342.248076002792,381.79418319496,339.849499672573
"YCR024C",328.329114468692,383.440654350915,326.861054875581,345.3129841461,320.743562015813,335.954376467157
"YCR065W",822.538791996478,692.211286538757,743.988970835989,703.907236913204,910.292097880107,800.447818713051
"YCR087W",3.43201164949852,3.02716306066512,3.80070994041374,2.04327209553905,0.911203301181288,0
"YCR034W",1141.71587539984,965.665016352173,1146.86422451984,1576.38442170838,1556.33523841764,1458.72364042841
"YCL052C",1033.03550649905,990.891375191049,1002.43724678412,696.755784578818,694.336915500141,823.818557945549
"YCR004C",3595.60420479128,3860.64195670158,3676.23668986519,2862.62420585022,2751.83396956749,3053.77659304639
"YCR059C",584.585984297914,508.56339419174,533.049569143026,651.803798476958,689.780898994235,585.2422616138
"tL(CAA)C",3.43201164949852,5.0452717677752,3.80070994041374,5.10818023884764,1.82240660236258,3.89512320541631
"YCR096C",0,1.00905435355504,0,0,0.911203301181288,1.94756160270815
"YCR028C-A",1474.6210054012,1437.90245381593,1431.91747005087,1661.18021367325,1621.03067280151,1662.24382791141
"tN(GUU)C",0,0,0,0,0,0
"YCL021W-A",36.6081242613175,38.3440654350915,36.1067444339305,36.778897719703,32.8033188425264,37.0036704514549
"YCL064C",89.2323028869615,81.7334026379582,60.8113590466198,48.0168942451678,69.2514508897779,79.8500257110343
"YCR028C",415.273409589321,416.739448018231,448.483772968821,551.683465795545,584.992519358387,493.706866286517
"YCR082W",731.018481343185,841.551330864903,709.782581372265,845.914647553169,762.677163088738,723.519135406079
"YCL061C",382.097296977502,388.48592611869,373.41975164565,428.065504015432,485.671359529626,504.418455101412
